mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	6/8	2	1	e.i				e	i		i	i							m	1	1	4, 1, 5		4	4	1	8	0.1111111111111111	0.0625	1.0	0.058823529411764705
1	1	3/8	3/8	6/8	2	1	#viio6				e	i		#viio6	#vii	o	6					o	1	1	6, 3, 9		9	6	1	9	0.1	0.0625	1.0625	0.05555555555555555
2	2	0	0	6/8	2	1	i6				e	i		i6	i		6					m	1	1	1, 5, 4		4	1	1	9	0.1	0.0625	1.0625	0.05555555555555555
2	2	3/8	3/8	6/8	2	1	iv				e	i		iv	iv							m	1	1	3, 0, 4		3	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
2	2	1/2	1/2	6/8	2	1	V7				e	i		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
3	3	0	0	6/8	2	1	i				e	i		i	i							m	1	1	4, 1, 5		4	4	1	4	0.2	0.0625	0.3125	0.16666666666666666
3	3	1/4	1/4	6/8	2	1	III6	0.135547	-4.12657	/	e	i		III6	III		6					M	1	1	5, 2, 1		1	5	0	4	0.0	0.0	0.375	0.0
3	3	3/8	3/8	6/8	2	1	ii43(94)	-0.135547	-4.12657	/	e	i		ii43(94)	ii		43	94				mm7	1	1	7, 4, 6, 5	1	6	7	0	6	0.0	0.0	0.5	0.0
3	3	5/8	5/8	6/8	2	1	ii43	0	-3.7987	/	e	i		ii43	ii		43					mm7	1	1	7, 4, 6, 3		6	7	0	4	0.0	0.0	0.375	0.0
4	4	0	0	6/8	2	1	V7				e	i		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	1	5	0.16666666666666666	0.0625	0.4375	0.125
4	4	1/4	1/4	6/8	2	1	i				e	i		i	i							m	1	1	4, 1, 5		4	4	0	2	0.0	0.0	0.25	0.0
4	4	3/8	3/8	6/8	2	1	v6				e	i		v6	v		6					m	1	1	2, 6, 5		5	2	0	3	0.0	0.0	0.3125	0.0
4	4	1/2	1/2	6/8	2	1	iv6(2)				e	i		iv6(2)	iv		6	2				m	1	1	0, 4, 5		3	0	1	4	0.2	0.0625	0.625	0.09090909090909091
4	4	11/16	11/16	6/8	2	1	iv6				e	i		iv6	iv		6					m	1	1	0, 4, 3		3	0	0	1	0.0	0.0	0.0625	0.0
5	5	0	0	6/8	2	1	V\\				e	i		V	V						\\	M	1	1	5, 9, 6		5	5	0	4	0.0	0.0	0.625	0.0
5	5	1/16	1/16	6/8	2	1	III.iii7	0	-3.99102	/	e	III		iii7	iii		7					mm7	1	0	5, 2, 6, 3		5	5	1	6	0.14285714285714285	0.0625	0.5	0.1111111111111111
5	5	3/8	3/8	6/8	2	1	V7/ii	0	-3.58225	/	e	III		V7/ii	V		7		ii			Mm7	1	0	4, 8, 5, 2		4	4	0	9	0.0	0.0	0.875	0.0
6	6	0	0	6/8	2	1	ii7				e	III		ii7	ii		7					mm7	1	0	3, 0, 4, 1		3	3	0	10	0.0	0.0	1.1875	0.0
6	6	3/8	3/8	6/8	2	1	V7				e	III		V7	V		7					Mm7	1	0	2, 6, 3, 0		2	2	0	9	0.0	0.0	0.875	0.0
7	7	0	0	6/8	2	1	I	-0.271095	-5.21095	/	e	III		I	I							M	1	0	1, 5, 2		1	1	0	5	0.0	0.0	0.6875	0.0
7	7	1/8	1/8	6/8	2	1	I6	-0.677736	-4.8043	/	e	III		I6	I		6					M	1	0	5, 2, 1		1	5	1	2	0.3333333333333333	0.0625	0.1875	0.25
7	7	1/4	1/4	6/8	2	1	V7/IV	-0.135547	-4.66876	/	e	III		V7/IV	V		7		IV			Mm7	1	0	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.25	0.0
7	7	3/8	3/8	6/8	2	1	IV				e	III		IV	IV							M	1	0	0, 4, 1		0	0	1	3	0.25	0.0625	0.5625	0.1
7	7	1/2	1/2	6/8	2	1	I64				e	III		I64	I		64					M	1	0	2, 1, 5		1	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
7	7	5/8	5/8	6/8	2	1	IV6				e	III		IV6	IV		6					M	1	0	4, 1, 0		0	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
8	8	0	0	6/8	2	1	V				e	III		V	V							M	1	0	2, 6, 3		2	2	2	2	0.5	0.125	0.125	0.5
8	8	1/8	1/8	6/8	2	1	V7				e	III		V7	V		7					Mm7	1	0	2, 6, 3, 0		2	2	0	4	0.0	0.0	0.25	0.0
8	8	1/4	1/4	6/8	2	1	I				e	III		I	I							M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	0.375	0.0
8	8	3/8	3/8	6/8	2	1	IVM7(9)	0	-2.22891	/	e	III		IVM7(9)	IV	M	7	9				MM7	1	0	0, 4, 1, 5	2	0	0	0	6	0.0	0.0	0.9375	0.0
8	8	1/2	1/2	6/8	2	1	V(64)	0	-2.36445	/	e	III		V(64)	V			64				M	1	0	2, 1, 5		2	2	0	2	0.0	0.0	0.375	0.0
8	8	9/16	9/16	6/8	2	1	V(4)				e	III		V(4)	V			4				M	1	0	2, 1, 3		2	2	0	4	0.0	0.0	0.375	0.0
8	8	11/16	11/16	6/8	2	1	V				e	III		V	V							M	1	0	2, 6, 3		2	2	0	1	0.0	0.0	0.0625	0.0
9	9	0	0	6/8	2	1	I\\				e	III		I	I						\\	M	1	0	1, 5, 2		1	1	1	10	0.09090909090909091	0.0625	1.0	0.058823529411764705
9	9	3/8	3/8	6/8	2	1	VII.I6				e	VII		I6	I		6					M	1	0	6, 3, 2		2	6	1	9	0.1	0.0625	1.0625	0.05555555555555555
10	10	0	0	6/8	2	1	ii7				e	VII		ii7	ii		7					mm7	1	0	4, 1, 5, 2		4	4	0	3	0.0	0.0	0.25	0.0
10	10	1/8	1/8	6/8	2	1	viio6				e	VII		viio6	vii	o	6					o	1	0	4, 1, 7		7	4	0	3	0.0	0.0	0.25	0.0
10	10	1/4	1/4	6/8	2	1	V65				e	VII		V65	V		65					Mm7	1	0	7, 4, 1, 3		3	7	0	3	0.0	0.0	0.25	0.0
10	10	3/8	3/8	6/8	2	1	I				e	VII		I	I							M	1	0	2, 6, 3		2	2	0	4	0.0	0.0	0.4375	0.0
10	10	1/2	1/2	6/8	2	1	V(64)	-1.62657	-2.5	/	e	VII		V(64)	V			64				M	1	0	3, 2, 6		3	3	0	3	0.0	0.0	0.5	0.0
10	10	9/16	9/16	6/8	2	1	V(4)				e	VII		V(4)	V			4				M	1	0	3, 2, 4		3	3	0	4	0.0	0.0	0.375	0.0
10	10	11/16	11/16	6/8	2	1	V				e	VII		V	V							M	1	0	3, 7, 4		3	3	0	1	0.0	0.0	0.0625	0.0
11	11	0	0	6/8	2	1	I\\				e	VII		I	I						\\	M	1	0	2, 6, 3		2	2	1	9	0.1	0.0625	0.8125	0.07142857142857142
11	11	3/8	3/8	6/8	2	1	v.IV(96)	-0.108225	-3.69048	/	e	v		IV(96)	IV			96				M	1	1	4, 8, 7	6	4	4	1	5	0.16666666666666666	0.0625	0.4375	0.125
11	11	5/8	5/8	6/8	2	1	IV6	-0.108225	-3.58225	/	e	v		IV6	IV		6					M	1	1	8, 5, 4		4	8	0	4	0.0	0.0	0.375	0.0
12	12	0	0	6/8	2	1	V65	0	-4.39766	/	e	v		V65	V		65					Mm7	1	1	10, 7, 4, 6		6	10	1	7	0.125	0.0625	0.875	0.06666666666666667
12	12	1/4	1/4	6/8	2	1	V	0	-5.75313	/	e	v		V	V							M	1	1	6, 10, 7		6	6	1	3	0.25	0.0625	0.3125	0.16666666666666666
12	12	3/8	3/8	6/8	2	1	i	0	-3.71993	/	e	v		i	i							m	1	1	5, 2, 6		5	5	0	3	0.0	0.0	0.3125	0.0
12	12	1/2	1/2	6/8	2	1	v6				e	v		v6	v		6					m	1	1	3, 7, 6		6	3	0	3	0.0	0.0	0.375	0.0
12	12	5/8	5/8	6/8	2	1	iv6				e	v		iv6	iv		6					m	1	1	1, 5, 4		4	1	0	3	0.0	0.0	0.3125	0.0
13	13	0	0	6/8	2	1	V\\	-0.135547	-4.12657	/	e	v		V	V						\\	M	1	1	6, 10, 7		6	6	0	4	0.0	0.0	0.3125	0.0
13	13	1/8	1/8	6/8	2	1	i6				e	v		i6	i		6					m	1	1	2, 6, 5		5	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
13	13	1/4	1/4	6/8	2	1	i				e	v		i	i							m	1	1	5, 2, 6		5	5	0	3	0.0	0.0	0.25	0.0
13	13	3/8	3/8	6/8	2	1	IV				e	v		IV	IV							M	1	1	4, 8, 5		4	4	1	5	0.16666666666666666	0.0625	0.4375	0.125
13	13	5/8	5/8	6/8	2	1	ii				e	v		ii	ii							m	1	1	7, 4, 8		7	7	0	3	0.0	0.0	0.25	0.0
14	14	0	0	6/8	2	1	V				e	v		V	V							M	1	1	6, 10, 7		6	6	1	5	0.16666666666666666	0.0625	0.4375	0.125
14	14	1/4	1/4	6/8	2	1	i6				e	v		i6	i		6					m	1	1	2, 6, 5		5	2	0	3	0.0	0.0	0.25	0.0
14	14	3/8	3/8	6/8	2	1	iv7				e	v		iv7	iv		7					mm7	1	1	4, 1, 5, 2		4	4	0	3	0.0	0.0	0.25	0.0
14	14	1/2	1/2	6/8	2	1	V				e	v		V	V							M	1	1	6, 10, 7		6	6	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
15	15	0	0	6/8	2	1	i\\				e	v		i	i						\\	m	1	1	5, 2, 6		5	5	2	4	0.3333333333333333	0.0625	0.3125	0.16666666666666666
