mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	3.0	0	0	6/4	2	1	3/4		1/2	3/2	1	1	43	G2	2	11
1	1	0	3.0	0	0	6/4	2	2	3/4		1/2	3/2		1	43	G2	2	13
1	1	1/2	0.5	1/8	1/8	6/4	1	1	1/8		1/8	1		2	74	D5	5	0
1	1	1	0.5	1/4	1/4	6/4	1	1	1/8		1/8	1		0	72	C5	5	1
1	1	3/2	0.5	3/8	3/8	6/4	1	1	1/8		1/8	1		3	69	A4	4	2
1	1	2	0.5	1/2	1/2	6/4	1	1	1/8		1/8	1		-2	70	Bb4	4	3
1	1	5/2	0.5	5/8	5/8	6/4	1	1	1/8		1/8	1		6	66	F#4	4	4
1	1	3	3.0	3/4	3/4	6/4	2	2	3/4		1/2	3/2	1	1	31	G1	1	14
1	1	3	3.0	3/4	3/4	6/4	2	1	3/4		1/2	3/2	-1	1	43	G2	2	12
1	1	3	0.5	3/4	3/4	6/4	1	1	1/8		1/8	1		1	67	G4	4	5
1	1	7/2	0.5	7/8	7/8	6/4	1	1	1/8		1/8	1		2	62	D4	4	6
1	1	4	0.5	1	1	6/4	1	1	1/8		1/8	1		-3	63	Eb4	4	7
1	1	9/2	0.5	9/8	9/8	6/4	1	1	1/8		1/8	1		0	60	C4	4	8
1	1	5	0.5	5/4	5/4	6/4	1	1	1/8		1/8	1		2	62	D4	4	9
1	1	11/2	0.5	11/8	11/8	6/4	1	1	1/8		1/8	1		3	57	A3	3	10
2	2	6	2.0	0	0	6/4	2	2	1/2		1/2	1	-1	1	31	G1	1	33
2	2	6	2.0	0	0	6/4	2	1	1/2		1/2	1		1	43	G2	2	29
2	2	6	0.5	0	0	6/4	1	1	1/8		1/8	1		-2	58	Bb3	3	15
2	2	13/2	0.5	1/8	1/8	6/4	1	1	1/8		1/8	1		1	55	G3	3	16
2	2	7	0.5	1/4	1/4	6/4	1	1	1/8		1/8	1		-2	58	Bb3	3	17
2	2	15/2	0.5	3/8	3/8	6/4	1	1	1/8		1/8	1		0	60	C4	4	18
2	2	8	1.0	1/2	1/2	6/4	2	1	1/4		1/4	1	1	-1	41	F2	2	30
2	2	8	0.5	1/2	1/2	6/4	1	1	1/8		1/8	1		2	62	D4	4	19
2	2	17/2	0.5	5/8	5/8	6/4	1	1	1/8		1/8	1		4	64	E4	4	20
2	2	9	1.0	3/4	3/4	6/4	2	1	1/4		1/4	1	-1	-1	41	F2	2	31
2	2	9	0.5	3/4	3/4	6/4	1	2	1/8		1/8	1		-1	65	F4	4	24
2	2	9	1.0	3/4	3/4	6/4	1	1	1/4		1/4	1		-1	65	F4	4	21
2	2	19/2	0.5	7/8	7/8	6/4	1	2	1/8		1/8	1	1	2	62	D4	4	25
2	2	10	2.0	1	1	6/4	2	1	1/2		1/2	1		-3	39	Eb2	2	32
2	2	10	0.5	1	1	6/4	1	2	1/8		1/8	1	-1	2	62	D4	4	26
2	2	10	1.5	1	1	6/4	1	1	3/8		1/4	3/2		1	67	G4	4	22
2	2	21/2	0.5	9/8	9/8	6/4	1	2	1/8		1/8	1		2	62	D4	4	27
2	2	11	1.0	5/4	5/4	6/4	1	2	1/4		1/4	1		0	60	C4	4	28
2	2	23/2	0.5	11/8	11/8	6/4	1	1	1/8		1/8	1		3	69	A4	4	23
3	3	12	0.5	0	0	6/4	2	1	1/8		1/8	1		2	38	D2	2	44
3	3	12	0.5	0	0	6/4	1	2	1/8		1/8	1		2	62	D4	4	43
3	3	12	0.5	0	0	6/4	1	1	1/8		1/8	1		6	66	F#4	4	34
3	3	25/2	0.5	1/8	1/8	6/4	1	1	1/8		1/8	1		2	74	D5	5	35
3	3	13	0.5	1/4	1/4	6/4	1	1	1/8		1/8	1		0	72	C5	5	36
3	3	27/2	0.5	3/8	3/8	6/4	1	1	1/8		1/8	1		3	69	A4	4	37
3	3	14	1.0	1/2	1/2	6/4	1	1	1/4		1/4	1	1	5	71	B4	4	38
3	3	29/2	0.5	5/8	5/8	6/4	2	1	1/8		1/8	1		1	67	G4	4	45
3	3	15	0.5	3/4	3/4	6/4	2	1	1/8		1/8	1		-1	65	F4	4	46
3	3	15	1.5	3/4	3/4	6/4	1	1	3/8		1/4	3/2	-1	5	71	B4	4	39
3	3	31/2	0.5	7/8	7/8	6/4	2	1	1/8		1/8	1		2	62	D4	4	47
3	3	16	0.5	1	1	6/4	2	1	1/8		1/8	1		-3	63	Eb4	4	48
3	3	33/2	0.5	9/8	9/8	6/4	2	1	1/8		1/8	1		-1	65	F4	4	49
3	3	33/2	0.5	9/8	9/8	6/4	1	1	1/8		1/8	1		1	67	G4	4	40
3	3	17	0.5	5/4	5/4	6/4	2	1	1/8		1/8	1		-3	63	Eb4	4	50
3	3	17	0.5	5/4	5/4	6/4	1	1	1/8		1/8	1		0	72	C5	5	41
3	3	35/2	0.5	11/8	11/8	6/4	2	1	1/8		1/8	1		2	62	D4	4	51
3	3	35/2	0.5	11/8	11/8	6/4	1	1	1/8		1/8	1		2	74	D5	5	42
4	4	18	0.0	0	0	6/4	1	1	0	appoggiatura	1/8	1		2	74	D5	5	52
4	4	18	2.0	0	0	6/4	2	2	1/2		1/2	1		0	60	C4	4	69
4	4	18	2.0	0	0	6/4	1	1	1/2		1/2	1		-3	75	Eb5	5	53
4	4	37/2	0.5	1/8	1/8	6/4	2	1	1/8		1/8	1		0	72	C5	5	64
4	4	19	0.5	1/4	1/4	6/4	2	1	1/8		1/8	1		-2	70	Bb4	4	65
4	4	39/2	0.5	3/8	3/8	6/4	2	1	1/8		1/8	1		1	67	G4	4	66
