quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
5/4	1.75	1	1	5/16	5/16	4/4	2	1	Bb.I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
3	0.75	1	1	3/4	3/4	4/4	2	1	I(4)	Bb	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
15/4	0.25	1	1	15/16	15/16	4/4	2	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
4	2.0	2	2	0	0	4/4	2	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
6	1.0	2	2	1/2	1/2	4/4	2	1	vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
7	0.5	2	2	3/4	3/4	4/4	2	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
15/2	0.5	2	2	7/8	7/8	4/4	2	1	V6/V	Bb	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
8	2.0	3	3	0	0	4/4	2	1	V\\	Bb	I		V	V						\\	M	0	0	1, 5, 2		1	1
10	1.0	3	3	1/2	1/2	4/4	2	1	IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
11	1.0	3	3	3/4	3/4	4/4	2	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
12	1.0	4	4	0	0	4/4	2	1	I\\	Bb	I		I	I						\\	M	0	0	0, 4, 1		0	0
13	1.0	4	4	1/4	1/4	4/4	2	1	V.ii	Bb	V		ii	ii							m	0	0	2, -1, 3		2	2
14	1.0	4	4	1/2	1/2	4/4	2	1	V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
15	1.0	4	4	3/4	3/4	4/4	2	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
16	1.0	5	5	0	0	4/4	2	1	vi	Bb	V		vi	vi							m	0	0	3, 0, 4		3	3
